Rank,Movie,Date,Total Sales,Sales Share,Cumulative Sales,Total Attendance,Cumulative Attendance,Screen Count,Show Count,Country,Production Country,Production Company,Distributor,Level,Genre,Director,Actor
4417,빨간맛의 옆집 부인,2019-07-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),미나토야 켄타로,nan
4417,빨간사과와 거유녀,2018-01-18,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),nan,nan
4417,빨간치마의 단지처-육식계,2017-09-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,nan
4417,빼앗긴 아내,2018-01-26,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,기타,크왓치,nan
4417,빼앗긴 아내: 이웃남자,2018-01-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네지메 지로,nan
4417,빽바지의 간호도우미,2019-01-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타카사카 켄타로,nan
4417,뺏 싶은 형수,2018-01-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),nan,nan
4417,뺑덕어멈,2019-06-20,1000,0.0,1000,1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이숭환,nan
4417,사내커플의 외출,2017-07-27,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)빅마운틴컬쳐스,청소년관람불가,성인물(에로),오데라 슌,nan
4417,사돈처녀 - 무삭제판,2019-03-18,2000,0.0,2000,1,1,1,1,한국,한국,(주)컨텐 빌리지,(주)컨텐 빌리지,청소년관람불가,멜로/로맨스,김태수,nan
4417,사모님과 민감한 정사,2019-01-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카니에,nan
4417,사모님의 난잡한생활 - 제대로 난교,2019-03-04,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,nan
4417,사모님의 욕정을 채워준 남편 부하,2018-10-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미 타로,nan
4417,사무라이-검 주베에,2019-01-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,15세이상관람가,"액션,드라마",시게루 이시하라,nan
4417,사무라이vs좀비,2017-07-25,3000,0.0,3000,1,1,1,1,일본,일본,nan,(주)아이브픽쳐스,청소년관람불가,"공포(호러),코미디",nan,nan
4417,사스카치 빅풋,2019-05-02,1000,0.0,1000,1,1,1,1,미국,미국,nan,(유)조이앤시네마,15세이상관람가,공포(호러),nan,nan
4417,사이드 이펙트,2018-07-03,1000,0.0,1000,1,1,1,1,스웨덴,스웨덴,nan,(주)시네마리퍼블릭,15세이상관람가,"SF,멜로/로맨스","안드레아스 클리멘트,안드레 헤데토프트",nan
4417,사이몬과 타카시,2019-05-07,1000,0.0,1000,1,1,1,1,일본,일본,nan,제인앤,15세이상관람가,코미디,오다 마나부,"사카모 이츠키,스가 켄타"
4417,사이클로트,2018-04-23,2000,0.0,2000,1,1,1,1,캐나다,캐나다,nan,(주)시네마리퍼블릭,12세이상관람가,"미스터리,스릴러,SF",올리비에 아슬랭,nan
4417,사장님께 소장당한 청순여직원,2019-02-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,히로아키,호시나 아이
4417,사장을 기다리는 아내,2018-11-15,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,긴다이치 코고로,키리시마 리노
4417,사촌 누나 무삭제,2018-11-13,5000,0.0,5000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,nan
4417,사촌 여동생들: 금단의 사랑,2018-05-30,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,nan
4417,사촌 여동생들: 금단의 사랑(무삭제),2018-07-03,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,nan
4417,사촌누나들,2018-03-30,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,시지미
4417,사촌누나들 무삭제,2018-07-23,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,nan
4417,사촌누나와 동거,2017-11-24,3000,0.0,3000,1,1,1,1,한국,한국,(주)이놀미디어,(주)이놀미디어,청소년관람불가,"멜로/로맨스,드라마,코미디",김순수,"박소영,이은미"
4417,사촌누나의 개인교습,2017-09-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",밤비노 푸린,nan
4417,사촌누나의 원룸습격,2019-01-11,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지모리 히데오,nan
4417,사촌여동생 무삭제판,2018-01-17,5000,0.0,5000,1,1,1,1,한국,한국,케이제이픽처스,케이제이픽처스,청소년관람불가,nan,양호열,nan
4417,사촌여동생들,2019-04-22,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐,스마일컨텐,청소년관람불가,멜로/로맨스,정민용,nan
4417,사촌여동생들-무삭제,2019-05-31,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐,스마일컨텐,청소년관람불가,멜로/로맨스,정민용,nan
4417,사춘기 여동생,2018-09-12,2000,0.0,2000,1,1,1,1,한국,한국,영드래곤 미디어,영드래곤 미디어,청소년관람불가,멜로/로맨스,이상수,"이소희,도모세,이강우"
4417,사춘기 여동생 무삭제판,2019-03-04,2000,0.0,2000,1,1,1,1,한국,한국,영드래곤 미디어,영드래곤 미디어,청소년관람불가,멜로/로맨스,이상수,"이소희,도모세"
4417,사춘기정사 미망인,2019-03-04,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,nan
4417,사탄의 자장가,2019-03-22,1000,0.0,1000,1,1,1,1,미국,미국,nan,(주)알이디아이스엔터,청소년관람불가,"공포(호러),SF,스릴러",nan,nan
4417,산부인과 남자의사,2018-03-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오우치 아이리,nan
4417,산부인과 레지던트,2018-06-14,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사카다 히로키,nan
4417,살인병동,2017-12-26,3000,0.0,3000,1,1,1,1,캐나다,캐나다,nan,(주)피터팬픽쳐스,청소년관람불가,공포(호러),nan,아 풀
4417,살인의 흉터,2018-10-06,1000,0.0,1000,1,1,1,1,미국,미국,nan,(유)조이앤시네마,청소년관람불가,공포(호러),에디 렝겔,nan
4417,상류시대 무삭제판,2019-03-25,2000,0.0,2000,1,1,1,1,한국,한국,(주)가온콘텐,(주)가온콘텐,청소년관람불가,"드라마,멜로/로맨스",한동호,하마사키 마오
4417,상사의 아내,2019-07-09,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,성인물(에로),타다시 코마고메,nan
4417,상사의 아내와 은밀한 스캔들,2019-02-11,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,nan
4417,새로운 하녀와 불륜남이 이상하다,2019-06-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄지,nan
4417,새벽의 저주: 좀비랜드,2017-10-25,3000,0.0,3000,1,1,1,1,미국,미국,nan,(주)케이알씨지,15세이상관람가,"공포(호러),SF",글렌 밀러,nan
4417,새아,2018-06-15,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,nan
4417,새아,2018-03-16,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네지메 지로,nan
4417,새아 무삭제,2019-05-30,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,nan
4417,새아빠와의 불륜,2017-12-21,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),모리 신이치,nan
4417,새엄마 2 무삭제,2018-06-19,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,이리단,nan
4417,새엄마 2017: 아버지의 아내를 탐하다(무삭제),2017-08-07,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,nan
4417,새엄마 2: 그녀의 남자가 되다,2017-12-08,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,nan
4417,새엄마 2: 그녀의 남자가 되다 (무삭제),2018-01-31,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,nan
4417,새엄마 3 무삭제판,2019-06-14,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,nan
4417,새엄마 : 나의 섹스 교사 무삭제판,2017-07-20,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,nan
4417,새엄마 새누나,2017-09-07,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"멜로/로맨스,드라마",김민식,nan
4417,새엄마 새누나 무삭제판,2018-01-11,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김민식,nan
4417,새엄마:강제섹스를 하다,2017-12-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,아마노 코유키
4417,새엄마:개인교수,2017-11-22,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,nan
4417,새엄마:남편 대 아들,2019-06-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,호리구치 나츠미
4417,새엄마:위험한 취향,2019-06-24,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",츠지 코지,nan
4417,새엄마:잘못된 관계,2019-06-28,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",츠지 코지,nan
4417,새엄마:하 싶은 여자,2017-12-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,nan
4417,새엄마는 내차지,2019-02-12,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,nan
4417,새엄마는 전여친,2018-01-18,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"이상민,이상민",nan
4417,새엄마는 전여친 무삭제,2018-07-24,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,nan
4417,새엄마는 정말 헤픈여자,2019-06-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄지,nan
4417,새엄마는 현역 여대생,2018-12-14,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다카사카 미노루,nan
4417,새엄마랑은 처음인데,2019-05-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),니시무라 켄타,nan
4417,새엄마와 그녀의 여동생 무삭제판,2017-09-07,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,하야세 아리스
4417,새엄마와 외아들의 애완녀,2019-03-04,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,nan
4417,새엄마의 변태성향,2018-12-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,야마자키 쿠니노리,nan
4417,새엄마의 불륜촬영,2019-04-05,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고바야시 이치로,nan
4417,새엄마의 불장난,2019-04-05,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다나카 켄타로,nan
4417,새엄마의 섹스 교육,2017-08-17,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,nan
4417,새엄마의 섹스 교육 무삭제판,2018-01-09,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최강호,nan
4417,새엄마의 야한 목소리,2019-01-04,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,타마츠카 빙,nan
4417,새엄마의 절대비밀,2018-11-02,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이즈미 류지,nan
4417,새엄마의 젖은 망사스타킹,2019-05-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄지,nan
4417,새오빠2 무삭제,2018-11-06,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,nan
4417,색골 옆집 유부녀,2019-04-24,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,나모리 사에
4417,색기 노출증의 여자,2018-01-11,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),nan,nan
4417,색몽 H컵의 유혹,2018-10-22,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)레드언더미디어,청소년관람불가,기타,아사기리 키요시,nan
4417,색욕에 무너진 이웃집 아내,2018-01-11,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,nan
4417,색정 마누라:선배 손길에 가버린 아내,2019-05-24,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히이라기 엔부,nan
4417,샌드 샤크,2017-12-27,3000,0.0,3000,1,1,1,1,미국,미국,nan,(유)조이앤시네마,15세이상관람가,"스릴러,공포(호러)",nan,nan
4417,생머리의 여친 엄마,2019-07-05,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),세타가야 히로시,nan
4417,샤워실의 딸친구,2019-07-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다카하시 켄타로,nan
4417,샤크네이도 스톰,2018-02-15,2000,0.0,2000,1,1,1,1,미국,미국,nan,(유)조이앤시네마,15세이상관람가,"스릴러,SF",안소니 C. 페란트,"이안 지어링,타라 레이드"
4417,샬롯: 죽음의 인형,nan,3000,0.0,3000,1,1,1,1,미국,미국,nan,제인앤,15세이상관람가,공포(호러),nan,존 에드워드 리
4417,선녀는 몸으로 운다-무삭제판,2018-11-28,1000,0.0,1000,1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,nan
4417,선배 남편 내가 가지기,2018-02-01,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),긴 류지,nan
4417,선셋 파크,2018-03-21,1000,0.0,1000,1,1,1,1,미국,미국,nan,(주)시네마리퍼블릭,청소년관람불가,"액션,범죄,드라마",제이슨 세리,"로버트 미아노,샘 더글라스"
4417,성 심청전,2017-11-21,5000,0.0,5000,1,1,1,1,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,nan,이슬,"정태호,이슬"
4417,성노예가 된 여대생,2019-06-28,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)레드언더미디어,청소년관람불가,드라마,nan,nan
4417,성스러운 수녀님과 노란팬티,2019-03-04,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카 요시카즈,nan
4417,성욕이 넘치는 음란한 간호사,2018-09-13,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠니자와 미노루,nan
4417,성욕처리의 비밀,2018-02-01,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,nan
4417,성인식:남자로 만들어줄게,2018-03-05,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",아마엔보 쇼군,nan
4417,성판17: 남자들의 17가지 성적 판타지 무삭제판,2018-03-12,1000,0.0,1000,1,1,1,1,한국,한국,주식회사 레드아이스,주식회사 레드아이스,청소년관람불가,기타,송은주,nan
4417,세리나의 음란한 요가 수,2018-05-18,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,하야카와 세리나
4417,세탁소 여주인의 정사,2018-02-15,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카와사키 군지,nan
4417,세탁소 유부녀의 방문,2019-02-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,코지마 유키오,nan
4417,섹남섹녀,2018-04-26,2000,0.0,2000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,nan,최석원,nan
4417,섹션제로2-블랙스쿼드,2018-02-14,6000,0.0,6000,1,1,1,1,프랑스,프랑스,nan,(주)아펙스 엔터테인먼트,청소년관람불가,"SF,액션,스릴러",올리비에르 마샬,nan
4417,섹션제로3-블록13,2018-08-03,6000,0.0,6000,1,1,1,1,프랑스,프랑스,nan,(주)아펙스 엔터테인먼트,청소년관람불가,"SF,스릴러,액션",올리비에르 마샬,"올라 라파스,파스칼 그레고리"
4417,섹션제로4: 진혼곡,2019-03-14,5000,0.0,5000,1,1,1,1,프랑스,프랑스,nan,(주)아펙스 엔터테인먼트,청소년관람불가,"액션,스릴러",올리비에르 마샬,"올라 라파스,파스칼 그레고리"
4417,섹스 스폰서의 수영클럽,2019-03-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),시미즈 다이케이,nan
4417,섹스 시그널 : 옆집 총각과 일본 새댁,2018-12-12,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,nan,마메자와 마메타로,nan
4417,섹스 인 더 게임 무삭제판,2018-09-07,2000,0.0,2000,1,1,1,1,한국,한국,영드래곤 미디어,영드래곤 미디어,청소년관람불가,nan,신성진,nan
4417,섹스 타짜 여자경찰,2019-06-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),와타나 모토츠구,nan
4417,섹스감옥-여죄수의 복수,2018-08-24,2000,0.0,2000,1,1,1,1,일본,일본,nan,영화사마농주식회사,청소년관람불가,성인물(에로),코시자카 야스시,nan
4417,섹스는 맛있다,2018-11-06,2000,0.0,2000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,nan,제임스 김,"김지오,김지현,이민우,이재훈"
4417,섹스는 맛있다 무삭제판,2019-02-07,2000,0.0,2000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,nan,제임스 김,nan
4417,섹스렌탈 일본여대생,2019-05-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,nan
4417,섹스밀당 유부녀,2019-04-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고바야시 이치로,nan
4417,섹스앤러브돌,2019-05-28,5000,0.0,5000,1,1,1,1,일본,일본,nan,유한회사 영화사 반딧불,청소년관람불가,기타,nan,nan
4417,섹스여행:동정 사냥,2019-04-24,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",네쿄 타란티노,nan
4417,섹스의 목적-무삭제판,2018-06-19,1000,0.0,1000,1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,nan
4417,섹스취향:아내가 다른 남자와 하 있다,2019-01-30,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,nan
4417,섹스하기 좋은 ,2019-03-15,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,박주빈
4417,섹시 악마의 탐욕,2018-10-22,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)레드언더미디어,청소년관람불가,기타,아사기리 키요시,nan
4417,섹시 헬스장,2018-09-20,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모 죠지,키리오카 사츠키
4417,섹시 헬스장 무삭제판,2018-11-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모 죠지,nan
4417,섹시한 이자카야 여주인,2018-05-17,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타카하시 후지미,nan
4417,섹시한 처형의 유혹,2019-02-12,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),베타 타카오,nan
4417,셀카 출장마사지,2018-03-01,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오무라 히데오,nan
4417,셔터,2019-02-20,1000,0.0,1000,1,1,1,1,미국,미국,nan,주식회사 레드아이스,청소년관람불가,공포(호러),nan,nan
4417,소문의 여자,2018-01-02,2000,0.0,2000,1,1,1,1,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,nan,지슬,nan
4417,소유욕정의 쉐어하우스,2018-06-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),코야마 사토루,nan
4417,소희의은근히꼴리는사생활,2019-05-24,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐,스마일컨텐,청소년관람불가,멜로/로맨스,김이슬,"안소희,민도윤"
4417,속옷벗은 미용사,2018-10-19,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오우치 아이리,nan
4417,속옷회사 여직원,2019-04-12,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,"성인물(에로),드라마",타노미 소카이도,하타노 유이
4417,손님방에서의 불륜 정사,2019-05-31,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미 타로,nan
4417,수리기사의 참교육,2019-02-26,5000,0.0,5000,1,1,1,1,일본,일본,nan,(주)라온컴퍼니플러스,청소년관람불가,"드라마,멜로/로맨스",니 미코,nan
4417,수상한 아가씨,2019-04-01,2000,0.0,2000,1,1,1,1,한국,한국,고구마콘텐츠허브(주),고구마콘텐츠허브(주),청소년관람불가,기타,김서연,nan
4417,수상한 종업원(무삭제판),2018-05-29,5000,0.0,5000,1,1,1,1,한국,한국,(주)가온콘텐,(주)가온콘텐,청소년관람불가,"멜로/로맨스,드라마",한동호,nan
4417,수상한 진료실: 엄마친구의 특별한 치료,2018-03-06,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,nan
4417,수상한 진료실: 엄마친구의 특별한 치료-무삭제판,2018-04-17,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,nan
4417,숙모의 방,2019-03-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,시즈카만,이이다 카오리
4417,숙모의 육체조언,2019-05-06,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,nan
4417,순결선언 : 죄책감에 젖은 육체,2019-03-21,1000,0.0,1000,1,1,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,기타,이나바루,니시노 쇼
4417,순결여대생의 오르가즘,2018-05-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,nan
4417,순백 속옷의 마사지사,2019-06-07,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),나 아츠시,nan
4417,순정거유의 절정,2018-02-08,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카 요시카즈,nan
4417,순진한 며느리,2018-10-18,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,드라마,츠지 코우지,요코야마 미레이
4417,술에 취한 귀여운 그녀들,2019-06-25,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)플라이어,청소년관람불가,"성인물(에로),드라마",이즈미 신타,미야가와 아리사
4417,술취하면 적극적인 새엄마,2018-05-10,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지타 켄지,nan
4417,술취한 상사의 아내가 이쁘다,2018-05-03,6000,0.0,6000,1,1,1,1,일본,일본,nan,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,nan
