title,date
Petronas Expects Tough Year Due To Lower Prices. ,1998-07-08
Oil Prices Fall For Second Session ,1998-07-07
Joe Equity Choice! ,1998-07-16
Plans Under Way For New Offshore Drilling Along Calif. ,1998-07-15
Commodities Money. ,1998-07-15
Preliminaries Under Way For Oil Wells Off California. ,1998-07-15
Crude Oil Glut Keeps Prices Down. ,1998-07-13
Offshore Drilling Planned. ,1998-07-14
Daily News ,1998-07-09
Monsanto Alters Marketing Plans. ,1998-07-07
Gadsden Times ,1998-07-09
Reading Eagle ,1998-07-12
Surry Street Site On Superfund. Epa's Refinery Cleanup Is ... ,1998-07-26
Toledo Blade ,1998-07-02
Oil Prices Fall Further. ,1998-07-21
Oil Prices Rise In Quiet Trading. ,1998-07-14
Summer Gas Prices Holding Steady. ,1998-07-12
Eugene Register-Guard ,1998-07-25
Daily: Exploration Firm Japan Oil To Be Saved. ,1998-07-30
Crude Oil Futures Fail To Retain Gains. ,1998-09-12
Heating Oil Glut Cuts Price. Many Customers Stocking Up Un ,1998-09-04
Oil Imports Up. ,1998-09-10
In Brief. Summer Travel Season Ends. Kw I. Nyse With Record ,1998-09-04
Summer Travel Season End: With Record Low Gas Prices. ,1998-09-05
Crude Oil Prices. ,1998-09-16
Warning ,1998-09-22
Warning ,1998-09-22
Crude Oil Falls Over High Supply Concerns. ,1998-09-09
Lawrence Journal-World ,1998-09-23
Lower Prices To Come. ,1998-09-05
Crude Oil Jumps On Export Delay. ,1998-09-05
Gas Prices Up About A Penny. ,1998-09-22
Continued From Page. 1. ,1998-09-04
Weather Forecast Boosts Natural Gas Futures. ,1998-09-05
The Argus-Press ,1998-09-26
Prices Rise Slightly; Trade Gap In Check. ,1998-09-18
Analyst Says Gasoline Prices Are In Depression'. ,1998-09-14
Gas Prices Are Still Dropping. ,1998-09-14
Says Gasoline. ,1998-09-13
Analyst Says Gasoline Prices Are In Depression ,1998-09-14
Fill Er Up: Fuel Prices Plunge More. ,1998-09-14
Iras Prices In Ny. Hit 9-Year Low. ,1998-09-04
Natural Gas Producers Watching Prices Fall. ,1998-09-03
Beaver Country Times ,1998-09-14
Gas Prices Are Down. ,1998-09-13
San Francisco. Oil Spill Kills Birds Off Pacific Coast. ,1998-10-01
Pittsburgh Post-Gazette ,1998-10-01
Big Cleanup For Beach Town. ,1998-09-09
Severance Tax Break. Should Other Businesses That Are ... ,1998-09-01
Crude Oil Spill Killing Birds Off The San Francisco Coast By ... ,1998-10-01
Gasoline Prices In Depression'. ,1998-09-14
"Nationworld Gas Prices Depressed, Analyst Says. ",1998-09-14
Commodities Money. ,1998-09-26
Oil Spill Threatens Birds. ,1998-10-01
Paper Says Oil Summit Ahead. ,1998-09-23
Children Learn Safety Essential When Using Farm Equipment,1998-09-23
Markets Not All Bad News: Late Bounce Halves Latest ... ,1998-09-04
"Layoffs, Budget Cuts At Arco. ",1998-09-26
California More Birds Die From Crude Oil Spill. ,1998-10-01
Auuui Lull. ,1998-09-27
Koch Industries Disputes Federal Findings As Untrue. ,1998-09-02
"Natural Gas, Crude Retreat. ",1998-09-26
Oil Industry Waits For Prices To Bounce Back. ,1998-09-11
Observer-Reporter ,1998-09-29
Nation ,1998-09-09
Heating Costs Fall. ,1998-09-14
Oil Firm Reports... ,1998-09-17
Pipeline Company Alleges Conspiracy. ,1998-09-03
Business Briefing. ,1998-09-04
Earnings Jitters Spark New Sell-Off. Wall How Economic. Noil ,1998-09-23
Economy ,1998-09-18
The Durant Daily Democrat ,1998-09-20
The Tuscaloosa News ,1998-09-06
Gas Prices Lowest In More Than Six Years. ,1998-09-23
Proposition 65 Warning. ,1998-09-30
Eugene Register-Guard ,1998-09-21
Daily Limes. Cheaper Gasoline Likely To Keep Flowing For Awhile,1998-09-14
Briefs Senate Panel Oks First Bill To Protect Internet Privacy. ,1998-10-01
Interest Rates Fall. ,1998-09-28
Key Indicators. ,1998-09-29
Gas Prices Reach Lowest Levels In 61/2 Year. ,1998-09-23
Key Indicators. ,1998-09-05
Gas Prices Hit New Low. ,1998-09-23
The Deseret News ,1998-09-10
Price At The Pumps Lowest Since 1992. ,1998-09-23
Gas Prices Continue To Fall. ,1998-09-14
Orange Juice Futures Tumble 4 Percent. ,1998-09-11
Key Indicators. ,1998-10-01
Rig Count. ,1998-09-06
Key Indicators ,1998-09-16
Gasoline Prices Lowest In Six Years. ,1998-09-23
Rates Foreign Metalsforeign Index. ,1998-09-22
The Tuscaloosa News ,1998-09-12
Nation's Economy Continues To Look Positive. ,1998-09-18
Briefing New York. Gas Prices Hit Year Low. ,1998-09-23
Gas Prices Are Lowest In 6 1/2 Years. ,1998-09-23
Analyst Says Gas Prices In Depression'. ,1998-09-13
Key Indicators. ,1998-09-15
Price Of Gasoline Reaches Lowest Level In Years. ,1998-09-23
The Tuscaloosa News ,1998-09-21
The Victoria Advocate ,1998-09-20
Gas Prices Reach Lowest Level In 6 1/2 Years. ,1998-09-23
Briefly Markets ,1998-09-11
Finance ,1998-09-09
Analyst Says Gasoline Prices In Depression'. ,1998-09-14
Rates ,1998-09-28
Karate Facts. ,1998-09-14
"Pump Prices Jump By Penny Per Gallon, Reversing Trend. ",1998-09-28
Gasoline Depression ,1998-09-15
"Page Aid Saturday, September. Airline Workers Seeking ... ",1998-09-05
"Gas Prices Reach Lowest Levels In More Than 6 Years, Am Says",1998-09-23
Key Inuiuaiuhb ,1998-09-02
Pump Prices Plummeting. ,1998-09-23
Pump Prices Jump By Penny Per Gallon Yearlong Trend. Line ,1998-09-28
Price At The Pumps Lowest Since 1992. ,1998-09-23
Key Indicators. ,1998-09-23
Gas Pnces In Depression? ,1998-09-14
Briefly Markets ,1998-09-25
Rates ,1998-09-30
Till Tamshen Times Friday. September T. Business 30. Vs ... ,1998-09-04
Key Indicators. ,1998-09-26
"Nasdaq Hits Record, Blue-Chips Fall Back. ",1998-09-11
Rates Foreign Exchange. ,1998-09-24
Waycross Journal-Herald ,1998-09-14
'Group Of Seven Calls The Tune In Troubled Russia. ,1998-09-14
Gritty Times For Beach Town. Locals Fear Oil Cleanup Will ... ,1998-09-04
"Markets Dow Gains 80, But Broad Market Struggles Before Fed ",1998-09-29
Ommodity Rod. ,1998-09-03
32pc Drop Seen In Oil Export Revenue Of Opec Nations. ,1998-09-10
Heating Oil Prices Stabilize. The Planning Office And Oil. ... ,1998-10-21
"Weak Crude, Gas Prices Drop Big Oils9 Earnings. ",1998-10-22
Crude Oil Tanker Spill Kills Wildlife. ,1998-10-02
"Home Heating On Prices Iuw For Now. Crisis Definitions, And ",1998-10-21
Wheat Soars On Australian Cold Spell. ,1998-10-05
"Mexico Extends Crude Oil Cuts Through June, 1999. ",1998-10-03
Pump Prices Decline. ,1998-10-27
Oil Spill Source Being Tracked. Satellite Photos May Help ... ,1998-10-02
Investigators Try To Track Spill's Source. ,1998-10-02
Gas Price Investigation Yieias No Violations. Sloven Oil. ... ,1998-10-07
Gas War. ,1999-01-14
Inventories Keep Fuel Prices Low. ,1999-01-10
Strong Rally Of Crude Oil Futures Prices Continues. ,1999-01-08
Gas Reading. ,1999-01-20
Kansas Oil Producers May Get Saving Tax Break. ,1999-01-21
Observer-Reporter ,1999-01-12
Observer-Reporter ,1999-01-12
The Argus-Press ,1999-01-21
Local Gasoline Prices Low. Northwest Georgians Paying Less ,1999-01-17
"2112 W. 29th Terrace Lawrence, Kansas 66046. ",1999-01-28
"Candidates Trickle In, File For Spring Races. ",1999-01-20
The Argus-Press ,1999-01-22
Global Glut. ,1999-01-17
Torn Modify. Kip ,1999-01-15
"Exxon 4th-Quarter Profit Seen Down On Lower Oil, Fuel ... ",1999-01-21
Commodities ,1999-01-05
2c-The Victoria Advocate. Sunday January 10.19st Low Oil ... ,1999-01-07
New York. Crude Oil Prices Fall As Weather Improves. ,1999-01-06
Energy Futures Prices Jump As Cold Blankets Nation ,1999-01-01
Oil Giants Report Losses. ,1999-01-28
Gas Prices Still Dropping Despite Crude Hikes. ,1999-01-11
Gas Prices Still Dropping Despite Crude Oil Hikes. ,1999-01-11
"Soybean, Grain, Livestock Futures Up; Energy Mixed. ",1999-01-08
Texaco Takes 4th-Quarter Charge. By George. Stein ,1999-01-09
"Texaco Take 4th Quarter Charge, Miss Estimates. ",1999-01-11
Newsline ,1999-01-01
Companies ,1999-01-28
New York. ,1999-01-08
"Phillips Petroleum To Cut Jobs, Take 4th-Quarter Chaises. ",1999-01-07
"Sentate Considers Oil. Tax, Budget Cut! ",1999-01-26
Where Oil Is Plentiful But Cash Is Short. ,1999-01-17
Daily News ,1999-01-08
I. Iraq Plans To Raise Oil Production By Leon Barkho. ,1999-01-13
Oil Spill Settlement Used To Improve Beaches. ,1999-01-29
Night.. ,1999-01-21
Gas Prices Still Rolling Dropping Cbs Fight Subpoena. ,1999-01-11
Gas Prices Continue To Drop. ,1999-01-11
Fuel Supplies. Gasoline Prices Continue To Drop. ,1999-01-11
Pittsburgh Post-Gazette ,1999-01-18
Oil Slick Search Turns Up Empty. ,1999-01-22
Oil Slick Search Turns Up Empty. ,1999-01-22
"Us Petroleum Lost 29,300 Jobs In 98. ",1999-01-25
More Birds Found Coated In Oil; Source Still Unknown. ,1999-01-22
National News In Brief. Gas Prices Dropping Despite Crude Hikes,1999-01-11
Energy Prices Get. Boost From. Weather ,1999-01-05
Oil Fluctuation ,1999-01-04
Keating Calls For Special Session Jan 20. ,1999-01-06
Gas Stations: Independent Operators A Vanishing Breed. ,1999-01-13
Task Force Recommends Tax Cuts To Aid Oil Industry. ,1999-01-05
"To Cut 1,400 Jobs. ",1999-01-07
"Phillips Cutting 1,400 Jobs. ",1999-01-07
Gainesville Sun ,1999-01-07
Markets Earnings Reports Push Sir Nasdaq To Records. ,1999-01-30
Petronas Keen On Oil. ,1999-01-14
New York. ,1999-01-23
The Victoria Advocate ,1999-01-31
Price Decline Hits Hard In Tiny Oil Town. ,1999-01-22
Joui Pontiac Bonneville Se. ,1999-01-21
Cutting Costs Don't Burn Money. ,1999-01-17
The Tuscaloosa News ,1999-01-10
Stock Prices Rebound On Brazil's Foreign Exchange Strategy. ,1999-01-16
Toledo Blade ,1999-01-24
"Big Reptiles, Small Mammals, Declining Minerals. ",1999-01-21
Energy Exchanges Intensity Merger Talks. ,1999-01-21
Stroke Research. ,1999-01-30
Gas Prices Still Dropping. ,1999-01-11
Gas Prices Still Dropping. ,1999-01-11
Chevron Plunges. ,1999-01-26
Gasoline Prices At Pump Tumble. ,1999-01-11
"World Markets In Turmoil, Us. Corporations Deliver Mixed ... ",1999-01-24
Reading Eagle ,1999-01-26
Gasoline Prices Continue To Fall. ,1999-01-11
Williamson Daily News ,1999-01-24
Mixed Batch Of Earnings Point To Weaker It Areas. ,1999-01-24
Gas Prices Continue To Drop. ,1999-01-11
Southwest Implement Inc. ,1999-01-26
Mccook Groin Market. ,1999-01-25
"World Markets In Turmoil, Us. Corporations Deliver Mixed ... ",1999-01-23
Gas Prices Still Dropping I. ,1999-01-12
Stocks Rise To Record. ,1999-01-05
Earnings Reports. ,1999-01-24
Mccook Grain Market. ,1999-01-15
Explosion Relief Plan Heads To Senate. ,1999-01-21
Us Retail Gasoline Price Ends I-Week Decline. ,1999-01-13
Mccook Grain Market. ,1999-01-18
Gas Prices Still. Pi Dropping. ,1999-01-12
Stocks Making Steady Climb. ,1999-01-20
Business Briefing. ,1999-01-08
Gasoline Prices Continue To Fall. ,1999-01-11
Gas Prices Still Dropping Nationwide. ,1999-01-11
Bountiful Firm Evacuated Due To Noxious Fumes. ,1999-01-12
Stocks Rebound After Early Dip. Sioux City Livestock ... ,1999-01-13
Stocks Slump. ,1999-01-12
"Markets Stocks Give Up Big Gains To End Slightly Higher, As ",1999-01-05
Daragh Porter Named President. ,1999-01-03
Va Power Considers Fuel Of Past. ,1999-01-25
Mexican Congress Oks 1999 Spending Plan ,1999-01-01
"As T I, T Ml-M. Vim Business. To Vs. Lapanese Coma 500. ... ",1999-01-07
Edc Plant. ,1999-01-08
November Industrial Index Dips 4.7pc. ,1999-01-12
Key Indicators. ,1999-01-26
Dow Up 121. ,1999-01-27
Key Indicators. ,1999-01-12
Key Indicators. ,1999-01-21
July 1998. ,1999-01-14
The Argus-Press ,1999-01-14
Pork Futures Rally Commodities Trading. ,1999-01-12
Auto Industry. Daimlerchrysler Unveils Concept Cars. ,1999-01-04
Commodity Prices Fell To 17-Year Low. ,1999-01-02
Gadsden Times ,1999-01-30
"Relief Ahead For Oil, Gas Producers. ",1999-02-14
Producer Prices On The Rise. ,1999-02-19
To Make You Sick. ,1999-02-10
To Make You Sick. ,1999-02-10
Sun Journal ,1999-02-22
"Crude Oil Up, Glut Continues. ",1999-02-20
"Crude Oil Up, Glut Continues. ",1999-02-19
Stocks Slip 8.26 Points. ,1999-02-24
And Gas Producers. ,1999-02-05
Crude Oil Dollar Dips Against Foreign Currencies Enjoys ... ,1999-02-13
Fuel Survey Shows Price Increase. ,1999-05-12
Stocks Not Necessarily A Prudent Buy As Prices Rise. ,1999-05-12
Of Equity Oil. ,1999-05-12
The Albany Herald ,1999-05-05
"Gas Prices Dropping, But Questions About March Spike Persist",1999-05-30
Shell Doubts Oil Cuts Will... Be Maintained... Crude Oil ... ,1999-05-08
Crude Oil Prices Tumble. Shell Doubts Sb. The Major ... ,1999-05-06
Crude Oil Co Sending Gas Prices Upward. Opec Trimming Oil ,1999-05-05
"Gas Prices Drop, But Questions About Spike Persist. ",1999-05-30
Gas Prices Start Dropping As Supply Shortage Eases. April ... ,1999-05-30
"Gas Prices Drop, But Questions About Spike Persist. ",1999-05-30
Gas Prices Have Begun To Drop Girl Dies After Finding Loaded ,1999-05-30
Friendly's Creating. Distribution Center. ,1999-05-16
Daily News ,1999-05-14
Beaver Country Times ,1999-05-26
Reduction In Demand Sends Silver Futures Plunging. ,1999-05-23
Some Wonder If Drivers Were Gou. ,1999-05-29
Oil Prices Extend Gains. ,1999-05-01
Jas Prices Tailing From March Spike. By Mich. White Mt. ,1999-05-30
"World And Nation Sunday. May 1999 Page 3. Gas Prices Drop, ",1999-05-30
Gas Prices Remain Steady Over Holiday. ,1999-05-30
Gasoline ,1999-05-27
The Victoria Advocate ,1999-05-05
On The Trail Of The Great Gas Gougers. Pump Prices Appear To ,1999-05-30
"Gas Prices Dropping, But Probes Continue. ",1999-05-31
Gas Prices Are Going Up As Opec Keeps Its Word. ,1999-05-05
Report Expected To Show Opec Members Cutting Oil Production,1999-05-05
Gasoline Prices Rise As Opec Keeps Word. ,1999-05-05
Across The Nation Gas Prices Drop In Past Two Weeks. ,1999-05-24
Gas Prices Drop More Than 1 1/2 Cents. ,1999-05-25
Gas Prices Drop More Than Cents. 1. Rents Per Gallon Gallor ,1999-05-24
Gasoline Prices Finally Drop. ,1999-05-24
Gasoline Prices Down 1.5 Cents Nationally. ,1999-05-23
Gas Prices Drop 1.57 Cents Per Gallon In Past 2 Weeks. ,1999-05-24
Whatever Happened To Kittlitz's Murrelet? ,1999-05-25
Opec Keeping Its Word On Cuts. ,1999-05-05
Iraq's News Sends Oil Stocks Up. ,1999-05-22
"Gas Prices Dropping, But Questions About March Spike Persist",1999-05-31
"Gasoline Prices Drop, But Questions Persist Over March Increase",1999-05-30
"Gas Prices Drop, Questions Remain On March Hike. ",1999-05-30
Whatever Happened To Kittlitz's Murrelet? ,1999-05-21
Whatever Happened To Kittlitz's Murrelet? ,1999-05-21
Ben Wattenberg. T. Whatever Happened To Kittlitz's Murrelet?,1999-05-19
Crude Prices May Average Rm55.10 A Barrel. ,1999-05-07
Indian Air Strikes. In Kashmir Continue. ,1999-05-30
Whatever Happened To Kittlitz's Murrelet? ,1999-05-28
What Happened To Outrage Over Exxon Valdez Disaster? ,1999-05-25
Oil Output Is Really Slowing. ,1999-05-05
Opec Keeping Its Word. Gas Prices Are Slowly Going Up. ,1999-05-04
Gas Price Hike On Way; Crude Near $20 A Barrel. Gasoline ,1999-05-05
Gas Price Drop Tans To Silence Questions. By Michael White,1999-05-28
Record-Journal ,1999-05-30
Gas Price Probe Gets. ,1999-05-07
Washington ,1999-05-05
Opec Is Sticking With Cutbacks. ,1999-05-05
Opec Is Sticking With Cutbacks. ,1999-05-04
Briefly ,1999-05-05
Fuel Prices May Rise As Opec Cuts Output. ,1999-05-05
Oil Firm Expect; Flat Performanc. ,1999-05-21
Obasanjo To Take The Helm Amid Calls For Liberal Reform. ,1999-05-24
Daily News ,1999-05-13
Opec ,1999-05-06
Legislature Sends Modest Relief Plan To Graves. ,1999-05-03
Wide Selection ,1999-05-12
Atchison Pipeline Break Shows Oil Spills Still A Hazard. ,1999-05-30
Company Pays Record Million Fine For Fatal Refinery Blast. ,1999-05-27
Inflation Worries Nip Into Stocks. ,1999-05-07
Deaths Leon Hess. ,1999-05-08
Observer-Reporter ,1999-05-30
Lakeland Ledger ,1999-05-05
Beaver Country Times ,1999-05-30
"Gas Prices Drop, But Questions On March Spike Persist. ",1999-05-30
Beaver Country Times ,1999-05-28
"Au-1 He Victoria Advocate, Sunday. May 30.1 Cat. Texas ... ",1999-05-30
"Canal Going To Panama, Amid Controversy. Irani Al. I He. ... ",1999-05-02
Nation Opec Cuts To Mean More Gas Price Hikes. ,1999-05-05
Equistar And Dupont Donate. ,1999-05-09
California ,1999-05-24
Wall Street. ,1999-05-12
"Gas Prices Dropping, But Questions About March Spike Persist",1999-05-28
"Gasoline Prices Rise In East, Drop In West. ",1999-05-10
Us Exports Up Slightly. Trade Deficit Hits A New Record As ... ,1999-05-21
Dow Stocks Mixed Wall Street. ,1999-05-07
Trade Deficit's Record Growtn Continues. ,1999-05-21
Boca Raton News ,1999-05-21
"Gas Prices Rise In East, Drop In West. ",1999-05-10
Gas Prices Drop Nationally. ,1999-05-24
Amoco First Quarter Profits Down. ,1999-05-12
County. ,1999-05-19
Corn Milo Soybeans Sunflower Oil Sunflowers Other St. Joseph ,1999-05-25
Capacity Pressure ,1999-05-25
Wheat Corn Milo Soybeans Wheat Corn Milo Soybeans Sunflower ,1999-05-14
Trade Deficit Breaks Record For Third Consecutive Month. ,1999-05-21
Former Am 345 Sailors Relive Memories At Reunion ,1999-05-08
Pro Wrestler Falls I. To Death Eas Prices Drop. ,1999-05-24
The Daily Gazette ,1999-05-21
"Gasoline Prices Rise In East, Drop In West. ",1999-05-10
Mccook Grain Market. ,1999-05-21
Survey: Gas Prices Down. ,1999-05-24
Ludington Daily News ,1999-05-05
Vms Vs. East Central. ,1999-05-21
"Gasoline Prices Rise In East, Drop In West. ",1999-05-10
Trade Deficit's Record Growth Continues. ,1999-05-20
Corn Wheat Corn Milo Soybeans Sunflower Oil Sunflowers Other,1999-05-10
Price Jump. ,1999-05-05
Trade Deficit Hits New Record. Economist Expects Further ... ,1999-05-21
Sunflower Oil 8.75 Sunflowers Other 13.69. ,1999-05-04
"Markets Blue Chips Hit Record-High Levels, But Nasdaq Is Lower",1999-05-14
Stocks Take Rubin's Exit In Stride As Blue Chips Ease. ,1999-05-13
Gasoline Prices Fuel Up In East Hut Fall In West. ,1999-05-10
The 4th Annual. Asia Oil Gas Conference. Petronas In Deals. ,1999-06-02
Tanker Spills Crude Oil In Puget Sound. ,1999-06-28
Slick Busters. ,1999-06-22
Iraq's Largest. Refinery Considered Environmental. Nf Tho ... ,1999-06-06
Oil Spill Reported In North Puget. Sound Associated Prose. ,1999-06-28
"Oil Spill Totals About 1,000 Gallons In Puget. ",1999-06-28
Crude Oil Prices Rise. ,1999-07-01
Warning ,1999-06-08
Gas Prices Are Highest In Area. ,1999-06-12
"Gas, Spark Cause Blast. ",1999-07-01
Gas: Supply Affects Prices. ,1999-08-29
Consumer Prices Edge Up. ,1999-08-18
Edge Up. ,1999-08-18
Petronas Celebrates 25th Anniversary. ,1999-08-17
Finland ,1999-08-25
"Commodity Rdp. Crude, Gas Futures Prices Plummet. ",1999-08-26
"Gas Rates Soar. With Vacation Season Still In Full Bloom, ... ",1999-08-01
Commodities ,1999-08-18
Gas Prices Hit 18-Month High. Up Opec Production Cuts: Tosco ,1999-08-01
Us Rejects Oil Dumping Charges. ,1999-08-10
"Coffee, Wheat Higher. ",1999-08-14
"Commodity Coffee, Wheat Higher. ",1999-08-15
Oil Companies Say Prices Are Beyond Their Control. At The ,1999-08-30
Gas Prices Going Up And May Go Even Higher. ,1999-08-03
Prices Are Up About 20 .Cents .A .Gallon .From Last Year .A1 . ,1999-08-31
Unleaded Gas Futures Jump Forward. ,1999-08-08
Gas Futures Prices Rise As Supplies Keep Falling. ,1999-08-07
Warning ,1999-08-23
No End In Sight To High Gas Prices. ,1999-08-16
Protest Halts Nigerian Oil Production ,1999-08-14
Oil Slick Covers Sydney Harbour. ,1999-08-05
"Oil Exports Bringing Hope, Fear To War-Weary Sudanese. ",1999-08-22
Government Rejects Complaint Of Unfair Pricing. Of Oil. Import ,1999-08-10
Government Rejects Complaint Of Unfair Pricing Of Oil Imports,1999-08-10
Gas Prices Rising As Holiday... ,1999-08-27
Approaches ,1999-08-27
Gas Prices Rise As Labor Day Nears. ,1999-08-27
Gas Prices Take Jump For Holiday Weekend. ,1999-08-27
Gas ,1999-08-27
New Straits Times ,1999-08-09
Natural Gas Futures Dip As Storm Threats Vanish. ,1999-08-28
"After Shooting, Religious Communities Unite. ",1999-08-14
"Texaco, Chevron Stop Pumping Oil Off Nigeria. ",1999-08-16
Oil-Dump Petitioner Sees Success In Failure. ,1999-08-18
Nation Crude Oil Demand Raises Gas Prices. ,1999-08-02
Price Of Gasoline Likely To Stay High For Rest Of Summer. ... ,1999-08-26
Fire Shuts Down Chevron Crude Oil Pipeline Facility . ,1999-08-11
Idaho Gas Prices Near Record. ,1999-08-15
Gas Prices On The Rise. ,1999-08-02
Natural Gas Gain On Tropical Storm. ,1999-08-21
Commodity Rdp. Natural Gas Gains Again On Tropical Storm Bret,1999-08-22
Daily News ,1999-08-28
"Russia To Raise Export Taxes On Oil, Gasoline. ",1999-08-28
Clark Halves Output At Lima Refinery. ,1999-08-14
Idaho Pump Prices Near All-Time High. ,1999-08-06
Gas Prices: Trip At A Glance. To Station Pump Prices Is ... ,1999-08-07
Gas Prices Increase 2.5 Cents. ,1999-08-23
Gas Prices Continue To Rise. ,1999-08-21
Drill Press. ,1999-08-06
Gas Prices Continue Rise With 2.5-Cent Nike. I. I. Flo ,1999-08-23
Gas Prices Continue Their Upward Trend. ,1999-08-23
Unleaded Gas Futures Pull Other Prices. Supplies Fall In ... ,1999-08-07
Unleaded Gas Futures Pull Other Prices. Supplies Fall ... ,1999-08-08
Unleaded Futures Up. ,1999-08-02
Northeast ,1999-08-16
"Gas Prices Keep Going Up, Up, Up. ",1999-08-15
Markets Dow Jones Climbs To Another Record. ,1999-08-26
Gas Prices In Midwest Increasing. ,1999-08-13
"Quake Toll: 3,500 Dead, 17,000 Hurt. Had Out Electr. Workers ",1999-08-18
Spot Metals. ,1999-08-10
"Tanker Spills Oil, Spreads Acrid Fumes. ",1999-08-04
Opinion & Analysis. ,1999-08-11
"Tanker Spills Oil, Spreads Acrid Fumes. ",1999-08-03
Pahrump Valley Gazette ,1999-08-26
Pahrump Valley Gazette ,1999-08-19
Report Sees Little From Offshore Oil Drilling. ,1999-08-24
World Refinery Fire Forces People From Quake Rescue Efforts,1999-08-18
Can The Fed Help Stop Commodity Price Decline'. ,1999-08-11
Commodities ,1999-08-07
Gasoline Prices. Rise ,1999-08-27
Slumping Farm Slows Equipment Econom Sales Slew. ,1999-08-23
"Business Tax Cuts. From Railroads To Arrowhead Makers, Gop ",1999-08-11
Aid Pours Into Turkey Earthquake Zone. ,1999-08-18
Gasoline Prices Hit 18-Month High At Pump. ,1999-08-02
"Turkey Paralyzed As Quake's Toll Reaches 3,500. ",1999-08-18
High Crude Costs. Gas Prices Still On Upward Trend. ,1999-08-23
Crude Oil. ,1999-08-04
Toledo Blade ,1999-08-19
McCook Daily Gazette ,1999-08-11
Fed Gets More Reasons To Raise Rates. Economic Reports Show ,1999-08-13
Fire Deepens Catastrophe After Quake. Turkey: The Passes ... ,1999-08-19
"Aid For Turkey Pours In As Quake Toll Nears 3,500. ",1999-08-18
Stocks Mostly Lower. ,1999-08-31
International ,1999-08-18
"Texaco Job-Cut Program Expands To 2,500. ",1999-08-14
"Quake Toll Nears 3,500. Refinery Fire, 14,000 Injuries Test ... ",1999-08-18
Businesses Benefit From Tax Cut. ,1999-08-11
Sunflower Oil 6.94. Sunflower Others. ,1999-08-30
Briefcase Markets Stock Markets. Stock Prices Keep Falling ... ,1999-08-31
Sunflower Oil 6.83 Sunflower Others. ,1999-08-23
News Herald ,1999-08-26
Raging Fire Forces Officials To Evacuate Area. ,1999-08-18
The Deseret News ,1999-08-04
Price Hike Pushes Pump Price Nearer Record. ,1999-08-13
Fire Forces People From Rescue Efforts. ,1999-08-18
Investors Lock In Profits. The Stock Market Tumbles. Ping ... ,1999-08-27
Daily News ,1999-08-11
"Death Toll In Turkey At 3,500. ",1999-08-18
Should Offshore And Onshore Spill Cleanups Proceed As ... ,1999-08-24
Harvest Pressure Damages Grain Prices. ,1999-08-26
"Business Tax Cuts. From Railroads To Arrowhead Makers, Gop ",1999-08-10
Sunday Free Lance-Star ,1999-08-27
Pentwater ,1999-08-11
Gas Prices Keep Climbing. ,1999-08-28
12 Toledo Clark Stations Change Hands. ,1999-08-10
Stocks End Mixed As Internet Companies Take A Tumble. ,1999-08-04
Stocks Fall As Jobs Report Backs Higher Interest Rates. ,1999-08-07
Stocks Tumble On Profit Taking. ,1999-08-27
Government Rejects Oil Producers Complaint. ,1999-08-10
Quake ,1999-08-19
"Oil Prices Shoot To 3 1-Month High. Production Cuts, ... ",1999-09-10
Lyon County Reporter ,1999-09-29
Oil Prices Soaring As Inventory Falls. Bridge News. ,1999-09-10
Crude Oil Price Hike Hits Pumps. ,1999-09-13
"Higher Oil, Gas Prices Likely To Fuel Increase In Winter ... ",1999-09-08
Chevron And Phillips May Form Venture. ,1999-09-21
Prices At Pumps Still Going Up At Utah Stations. Jas Cost ... ,1999-09-22
Prices Arc Up More Than 20 Cents. ,1999-09-03
Oil Companies Try To Settle Fraud Suit. New Tape Is Found ... ,1999-09-03
Business Briefs. By The Associated Press. Oil Prices Reach A ,1999-09-10
Businessfinance.. Crude Oil Falls As Opec Pushes Limits. ... ,1999-10-09
Crude Oil Prices Continue Slide On National Commodity Market,1999-10-08
"Oil, Gas Prices Continue To Climb. ",1999-10-06
Today's News-Herald ,1999-10-13
Commodity Rdp. ,1999-10-09
Koch E-Mail Depicts Complaints From Oil Producers. ,1999-10-19
Opec Sees Higher Price For Crude Oil. ,1999-10-27
It Gadsden Times Sunday. Duo An Oil Outsider Revives A Cartel,1999-10-24
Daily News ,1999-10-09
Some Opec Nations Boost Crude Production ,1999-10-12
Wichita Company Accused Of Stealing. ,1999-10-04
Gasoline Prices Dip In Past Weeks Despite Increase In Crude ,1999-10-25
Crude Oil Prices Rise But Cost At Pump Fall! ,1999-10-25
Region Sees Higher Gas Prices As Opec Reduces Oil Supplies. ,1999-10-08
"Opec Members Boost Output, Survey. Finds Wealthy Nations ",1999-10-12
Washington ,1999-10-25
National News. In Brief. ,1999-10-11
Uas Prices Dip About Half A Cent Nationwide. ,1999-10-11
Gasoline Prices Dip Half A Cent Nationwide. ,1999-10-11
Gasoline Prices Dip Despite Rise In Crude Oil. ,1999-10-25
Opec Increases Output Despite Plan ,1999-10-12
Brother Oil Barons. ,1999-10-03
Gas Prices Dip Despite Oil Price. ,1999-10-25
Lawrence Journal-World ,1999-10-09
Gasoline Prices Dip; Oil Prices Jump Up. ,1999-10-24
The Victoria Advocate ,1999-10-25
Coffee Futures Drop In Heavy Trading. ,1999-10-16
Gasoline Prices Dip. ,1999-10-25
Gasoline Prices Dip. ,1999-10-25
