title,date
Thornburg Seeks Laws To Battle Petroleum Price Gouging. ,1991-03-14
Oil Spill Collected. ,1991-03-05
Lodi News-Sentinel ,1991-03-30
Commodities ,1991-03-13
Research Questions Weight Gain Issue. ,1991-03-15
Tanker Anchor Causes Oil Spill. ,1991-03-18
California Refinery Source Of Spill. ,1991-03-18
Us Now Must Turn Its Attention To The Economy. ,1991-03-03
Commodity Market To Begin Trading Sour Crude Oil. ,1991-06-07
Commodity Market To Begin Trading Sour Crude Oil. ,1991-06-07
"2e Friday, June 1991. Market's New Oil: Sour Crude. ",1991-06-07
Shell To Use 29.2m Barrels Of Local Crude Oil Annually. ,1991-06-07
Iraqi On Minister Calls Us. War Compensation Demand ... ,1991-06-06
The Daily Gazette ,1991-06-13
Where Does Oil Come From? ,1991-06-25
Where Does Oil Come From? ,1991-06-25
Iranian Oil Considered No Factor ,1991-06-13
Iraq: Us. Oil-Revenue Stance Unfair. ,1991-06-06
"Oil Industry Pro. Competition, Low Natural Gas Prices Blamed ",1991-06-26
"Oil Industry Pro. Competition, Low Natural Gas Prices Blamed ",1991-06-26
Peace In The Gulf Brings Weaker Oil Profits. ,1991-06-26
The Indian Express ,1991-06-11
200 Million Tonnes Of Crude Oil Pass Through On Way To Japan,1991-06-16
Scrubbing With Solvents. ,1991-06-19
Gao: No Manipulation Of Oil Market During War. ,1991-06-01
Sour Crude Oil Due On Menu. ,1991-06-07
Gulf Tensions Send Oil Up. ,1991-06-13
Gulf Tensions Send Oil Up. ,1991-06-13
Gasoline Prices Continue Rising Despite Drop In Wholesale Costs,1991-06-11
"Ueaiers Pump Up Price Of Gasoline. Many Buy For Less, But ",1991-06-10
Oil Traders Cleared Of War Swings. ,1991-06-02
Workers Cleaning Brazos After Crude-Pipeline Spill. ,1991-06-09
Natural Gas Firms See No End To Price Plunge. ,1991-06-26
The Insidef. ,1991-06-01
Air-Water Nollution From Oil Fires Continues To Plague Gulf. ,1991-06-09
Pipeline Plan Permit May Be Sought. ,1991-06-01
In Washington By Robert Waters. By Robert Walters Slick Oil. ,1991-06-23
Crude And Heating Oil Futures Rise; Gas Prices Dip. ,1991-06-29
Analysis ,1991-06-22
Dumping By Tankers Investigated. Wastes From Oil Companies ,1991-06-22
Oil Prices Change Little. ,1991-06-03
Oil Futures Take Tumble. ,1991-06-14
Oil Rallies In Short Session ,1991-06-12
Oil Prices Change Little. ,1991-06-03
Oil Futures Take Tumble. ,1991-06-14
Petroleum ,1991-06-25
State Winston Sealed For Freshness. ,1991-06-26
Opec To Hold Oil Production Steady. ,1991-06-04
Texas Pipeline Spills Crude Oil Into River. ,1991-06-09
Big Oil Expecting To Dip. Energy: Sluggish Demand For ... ,1991-06-26
Nation ,1991-06-13
Some Wholesale Gasoline Prices Have Gone Down By As Much As ,1991-06-11
Shipping Companies Recover. ,1991-06-17
Teheran In Deal With French Oil Company. ,1991-06-05
Waste Dumping At Valdez Investigated. ,1991-06-22
The Day ,1991-06-02
Oil Futures Mixed; Gas Up. ,1991-06-27
Persian Gulf. Iraq Raps Amount For War Reparations. ,1991-06-06
"Sour Crude, Sweet Deal? ",1991-06-07
New Stock Index Will Follow Small And Medium Companies. ,1991-06-06
Oil Prices End Week Lower. ,1991-06-08
Oil Tanker Runs Aground. ,1991-06-25
Pipeline Explosions Prompt Congressional Proposal. By Barry ,1991-06-01
Gasoline Futures Hit Postwar Low. ,1991-06-06
The Victoria Advocate ,1991-06-27
Ocala Star-Banner ,1991-06-12
The Indian Express ,1991-06-16
Crude Oil Price. ,1991-06-08
Crude Oil Price. ,1991-06-27
Crude Oil Price. ,1991-06-20
Crude Oil Price. ,1991-06-04
Crude Oil Price. ,1991-06-05
Crude Oil Price. ,1991-06-28
"Grain, Soybean Prices Mixed. ",1991-06-27
The Spokesman-Review ,1991-06-01
Platinum Not The Biggest Loser On Metal Markets. Commodities ,1991-06-06
Marbled Murrelet Nest Found In Prince William Sound Tree. ,1991-06-22
Oil Prices. ,1991-06-01
Steady Growth Rate To Remain ,1991-06-10
"Oil Tanker Runs Aground, Gets Free Without Damage. ",1991-06-25
"Oil Tanker Runs Aground, Frees Self Near Port Angeles. ",1991-06-25
Oil Pan Futures Tumble. ,1991-06-20
Gulf-War Chronology. ,1991-06-25
"Metals, Oil. ",1991-06-06
"Oil Tanker Runs Aground, Gets Free Without Damage. ",1991-06-25
Lewiston Morning Tribune ,1991-06-05
"Precious Metals, Oil. ",1991-06-11
Spokane Chronicle ,1991-06-27
13 Parent Gets Filing Extension ,1991-06-11
Oil Prices Drop Below $20. ,1991-06-15
Wheat Futures. ,1991-06-04
Oil Prices Slide Lower. ,1991-06-08
The Argus-Press ,1991-06-12
American Missionary Slain In Philipines. ,1991-06-13
World Economy Called Stagnant. ,1991-07-01
Eugene Register-Guard ,1991-06-24
Oil Falls In Light Trading. ,1991-06-11
Ellensburg Daily Record ,1991-06-08
Country Value. ,1991-06-22
Us Says Reparation Figure Is Too Low. ,1991-06-04
Iraq ,1991-06-24
The Daily Reporter ,1991-06-07
Fuel Projects Pump Funds From Council. ,1991-06-14
Letters Welcome. ,1991-06-22
Lewiston Morning Tribune ,1991-06-22
Oil Spill Clean Up May End Early. ,1991-06-13
Latin Arms Industry Lost A Major Customer. Financial ... ,1991-06-15
Commodities ,1991-06-01
Cash Grain ,1991-06-04
"Oil Prices Fall, Gas Prices Don't. ",1991-06-15
Petroleum ,1991-06-20
Petroleum ,1991-06-19
Petroleum ,1991-06-21
The Spokesman-Review ,1991-06-12
Teamsters Blast Federally-Imposed. ,1991-06-25
Crude Oil Price. ,1991-06-22
Crude Oil. ,1991-06-07
O. Draws Attention ,1991-06-24
Crude Oil To Remain As Nation Top Earner. ,1991-08-31
New Straits Times ,1991-08-30
Praise For Local Esso Employees. By Pang Hin Yue. ,1991-08-14
Oil Firms Settle 75 Price Suit. ,1991-08-17
Technological Advances Spur On The Economy. ,1991-08-23
Soviet Coup Triggers Big Spurt In Oil Prices. Pitu New York ... ,1991-08-19
Turmoil Moves Oil Higher. ,1991-08-31
State Agency To Study Puget Sound Oil Pipeline. ,1991-08-26
State Agency To Study Puget Sound Oil Pipeline. ,1991-08-27
State Agency To Conduct Study Of Puget Sound Oil Pipeline. ,1991-08-27
Warning ,1991-08-26
"Warning Chemicals Known To The State To Cause Cancer, Birth ",1991-08-26
Denied Fair Share'. ,1991-08-16
Oil Futures Head Lower. ,1991-08-29
Ghafar: Burning Oil Fields Benefit No One. ,1991-08-28
Soviet Coup Triggers. ,1991-08-20
Unrest Will Hit Oil Prices... Oil Price Change. ,1991-08-21
Oil Drops. ,1991-08-22
Settlement Reached In Oil Suit. ,1991-08-17
Making Palm Oil A Winner New Straits Limes. ,1991-08-10
The Indian Express ,1991-08-08
New Straits Times ,1991-08-17
Oil Rallies Over Turmoil. ,1991-08-30
Oil Floats Down To . ,1991-08-02
Pipeline Rupture Spews Crude Oil. ,1991-08-31
Oil Prices Keep Going Up. ,1991-08-27
Wall Street. ,1991-08-22
California Oil Companies Settle Price-Fixing Suit. Only ... ,1991-08-16
"Grain, Soybean Prices Slip. ",1991-08-28
"Persian Gulf Marine Life Hurt For Decades, Greenpeace Says. ",1991-08-08
Oil Prices Soar Higher . ,1991-08-03
Oil Prices Take Tumble. ,1991-08-17
Expert Points To Oil-Theft Problems. ,1991-08-09
Price-Fixing Case Settled For $220 Million ,1991-08-17
Kuwait Oil Fires Cut Output Drastically. ,1991-08-16
Cracked Pipeline Pours Crude Oil Into Haifa Bay. ,1991-08-16
"Dollar Dips, Shares Surge In Europe. ",1991-08-22
Failed Coup Topples Oil. ,1991-08-22
Natural Gas Set To Change Local. Energy Scene. ,1991-08-16
"Rlll The.. Bulletin Ve Nor Changes Oil Balance. Audi Arabia, ... ",1991-08-04
Sun Journal ,1991-08-02
Settle Price-Fixing Suit. Of ,1991-08-17
Lessons ,1991-08-30
Petroleum ,1991-08-14
"Moneylit, After. By Brendan Failed Coup. Quite A Range. Met ",1991-08-22
The Tuscaloosa News ,1991-08-03
Commodity Roundup. ,1991-08-17
Platinum Futures Price Increase. ,1991-08-18
Platinum Futures Post Gain My. Bydaviddishneau Ai Business ,1991-08-17
Soybean Futures Soar. ,1991-08-02
Feature.. Palm Oil Man Sees Beyond The Obvious. ,1991-08-07
Oil Well Fires. ,1991-08-02
Commodities ,1991-08-29
Settlement Is Signed In Oil-Price Lawsuit. ,1991-08-18
220 Million Settlement In Oil Field Conspiracy. ,1991-08-17
Oil Firms Settle In... ,1991-08-18
Oil Price-Fixing Suit Settled For $220 Million ,1991-08-17
220 Million Settlement Reached In 1975 Oil Price-Fixing Lawsuit,1991-08-17
Continued From Page 1a. ,1991-08-21
Is There Any Hope For Our Mission? ,1991-08-21
Reading Eagle ,1991-08-02
Natur ,1991-08-04
War Threatens Environment. Conflict In Gulf A World Disaster ,1991-08-13
Shipyards Wait For Double-Hulls. ,1991-08-15
Freestyle Lo Women's Fitness. ,1991-08-05
220 Million Settlement Reached. ,1991-08-17
One Year. After Kuwait: ,1991-08-27
Crude Oil Price. ,1991-08-02
Commodity Roundup. ,1991-08-02
Workers Flee Pipe Rupture. ,1991-08-31
Commodity Roundup. ,1991-08-02
The Week. ,1991-08-12
The Indian Express ,1991-08-02
"Alaska Oil Pipeline Suffers From Lack Of Oversight, Gao ... ",1991-08-05
Markets In Mayhem. Panicky Investors React To Coup In Ussr,1991-08-16
Toledo Blade ,1991-08-03
Oil Prices Show Pain ,1991-08-24
Sales.. Early Trading Response 1 Gorbachev Coup Frantic. ,1991-08-19
"Il Environment, Scientists Say. ",1991-08-13
"Tankers Dump Waste, Alaska Report Says. ",1991-08-30
A Major Supplier. ,1991-08-20
The Ledger. Copper Gains As Demand Up. ,1991-08-28
Crude Oil Price. ,1991-08-07
Crude Oil Price. ,1991-08-29
Ocala Star-Banner ,1991-08-28
Crude Oil Price. ,1991-08-31
Crude Oil Price. ,1991-08-14
Crude Oil Price. ,1991-08-16
Crude Oil Price. ,1991-08-15
Crude Oil Price. ,1991-08-27
Crude Oil Price. ,1991-08-08
Crude Oil Price. ,1991-08-24
Grain Futures. ,1991-08-14
News Of Coup In Soviet Union Has European Markets Reeling,1991-08-19
Why Price Hike? ,1991-08-14
Dow Jones Average Drops 69.9s. ,1991-08-20
Oil Firms Settle $220 Million Suit. ,1991-08-17
Oil Prices Quietly Advance. ,1991-08-06
"One Year Ago Today, Iraq Invaded Kuwait. It Was The First ... ",1991-08-02
New Castle Hospital Linked To St. Francis ,1991-08-17
Gorbachev's Fall Sends Shock Waves Through Markets. ,1991-08-19
Rebels Bomb Colombia's Main Oil Pipeline. ,1991-08-23
Unleaded Gasoline Rises. ,1991-08-13
Commodities ,1991-08-06
Grain Futures. Skyrocket ,1991-08-22
Financial.. Fter Soviet Coup. ,1991-08-20
Booming Gas Futures Lift Oil Market. ,1991-08-09
"Precious Metals, Oil. ",1991-08-07
Markets ,1991-08-20
"Rain Falls And So Do Corn, Soybean Prices. ",1991-08-06
Ventura Firm Seeks To Build Oil Pipeline. ,1991-10-11
"While Crude Prises Rise, Gas Prices Continue To Fall . ",1991-10-18
Canadian Oil. Pipeline Closure Boosts. Band's Traffic Tanker ,1991-10-09
Oil Prices Reach 8-Month High While Pump Prices Keep Falling,1991-10-17
Gas At Pumps Could Follow Oil Futures Up .Analysts Predict ... ,1991-10-17
T. X. See The Colors If. Come To Richmond Mitt.... ,1991-10-07
Oil Futures Peak Near. ,1991-10-18
On Alert For Oil Spills. ,1991-10-19
Reason Chevron Shut Down Crude Unit. ,1991-10-20
"The Victoria Advocate, Saturday, October 19. 1! .Oil Prices ... ",1991-10-19
Recycling Dont Dump Used Oil Into Drains. ,1991-10-22
Oil Prices Little Changed . ,1991-10-22
"Oil Rises, But Gas Prices Down. ",1991-10-16
Crude Oil Prices Spurt. ,1991-10-15
Oil Futures Climb Again ,1991-10-02
Oil Futures Lose Ground. ,1991-10-26
Oil ,1991-10-17
Spokane Chronicle ,1991-10-31
The Spokesman-Review ,1991-10-31
Tire Industry Safety Council Stresses Conserving Crude Oil . ,1991-10-12
"Waste Not, Want Not. ",1991-10-21
Oil Prices Manage Rally . ,1991-10-09
Black Cloud Over Kuwait Environmental .Recovery Process Will ,1991-10-29
The Telegraph-Herald ,1991-10-14
Tire Recycling Machine Strikes Black Gold Consumer Corner. ,1991-10-12
Exxon Agrees To $1 Billion Settlement. Qpayment Stems From ,1991-10-09
Oil Prices Take Plunge . ,1991-10-24
Wheat Futures Soaked. ,1991-10-29
"Superior Homes Of Virginia, Inc? Open 7 Days Route 1,... ",1991-10-19
Oil Prices Decline Halted. ,1991-10-29
"Oil, Petro Products Rally . ",1991-10-04
Sanctions Likely To Starve Haiti Of Fuel Within Weeks. ,1991-10-11
The Associated Press. ,1991-10-15
Oil Futures Close Mixed. ,1991-10-30
Oil Futures Head Higher. ,1991-10-03
Crude Oil Glut Feared. ,1991-10-22
"Usx Earnings Plunge; Steel, Oil Units Hammered. ",1991-10-29
Commodities ,1991-10-01
Commodities ,1991-10-10
Oil Prices Keep Rising. ,1991-10-16
